SIA Code,Vaccine Type,Start,End,Year,Month,Country,Province,District,Admin 3,Admin 4,Children Checked,Children Unvaccinated,Classification,Status
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,DIRLOWER,TIMERGARA,TOORMANG 1,60,3,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,BALAKOT,GANOOL,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,BALAKOT,KEWAII,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,BALAKOT,TALHAATA,60,2,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,MANSEHRA,AR ICHRIN CAMP,60,1,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SHANGLA,ALPURI,PIRABAD,60,1,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SHANGLA,ALPURI,SHUNG,60,1,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SHANGLA,PURAN,BAR PURAN,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SHANGLA,PURAN,MUSAKHEL,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,DIRUPPER,DIR,2.UC DARORA,60,3,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,DIRUPPER,WARI,5.UC DISLOWER,60,3,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,KOHISTAN,DASSU,THOTI,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,KOHISTAN,PLALAS,KOLAI,60,1,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SWAT,KABAL,KALA KALAY,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SWAT,KABAL,SHAHDERAI,60,1,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SWAT,KALAM,KALAM,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,SWAT,KALAM,UTROR,60,0,High Pass,Valid
PAK-2018-014, bOPV,2018-09-24,2018-09-28,2018,September,PAKISTAN,KHYBER PAKHTOON,CHITRAL,DROSH,ASHRATE,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,HILMAND,NAWA-E-BARAKZAIY,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,HILMAND,LASHKARGAH,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,JAWZJAN,DARZAB,,,60,0,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,JAWZJAN,QUSHTEPA,,,60,0,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,SPINBOLDAK,Boldak,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,PANJWAYI,,,60,6,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH City Center,,60,8,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Dand,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Loyawala,,60,8,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Manzalbagh,,60,5,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Shahrinaw,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,ZHERAY,,,60,7,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,DAMAN,,,60,8,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KANDAHAR,ARGHANDAB,,,60,8,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KHOST,SPERA,,,60,5,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KHOST,SHAMAL,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,KHASKUNAR,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,MARAWARA,,,60,2,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,ASADABAD,,,60,2,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,BARKUNAR,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,SHIGAL WA SHELTAN,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,GHAZIABAD,,,60,6,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,KUNAR,NARI,,,60,0,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,DURBABA,,,60,2,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,ACHIN,,,60,1,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,PACHIERAGAM,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,SHINWAR,,,60,2,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,MUHMAND DARA,,,60,0,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,SHERZAD,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,BATIKOT,,,60,6,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,RODAT,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,KHOGYANI,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,LALPUR,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,JALALABAD,,,60,1,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,SURKHROD,,,60,2,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,KAMA,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,GOSHTA,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,BEHSUD,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NANGARHAR,BEHSUD,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NURISTAN,NURGERAM,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NURISTAN,PORUNS,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,NURISTAN,BARG-E- MATAL,,,60,8,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,WAZAKHAH,,,60,6,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,DILA,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,BERMEL,,,60,5,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,OMNA,,,60,4,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,GYAN,,,60,6,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,YOSUFKHEL,,,60,3,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,SARRAWZAH(SARHAWZAH),,,60,7,Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTIKA,SHARAN,,,60,2,High Pass,Valid
AFG-2018-011, mOPV1,2018-12-10,2018-12-14,2018,December,AFGHANISTAN,PAKTYA,JANIKHEL,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BADAKHSHAN,,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BADAKHSHAN,JORM,,,60,8,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BADAKHSHAN,YAFTAL-E-SUFLA,,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BADGHIS,QALA-E-NAW,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BADGHIS,MUQUR,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BAGHLAN,TALA WA BARFAK,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BAGHLAN,DEHSALAH,,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BAGHLAN,GUZARGAH-E- NUR,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BALKH,MAZAR-E-SHARIF,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BALKH,CHEMTAL,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BALKH,CHARBULAK,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BALKH,NAHR-E- SHAHI,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BALKH,KALDAR,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,BAMYAN,YAKAWLANG,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,DAYKUNDI,KHADIR,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARAH,BAKWA,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARAH,QALA-E-KAH,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARAH,FARAH,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARAH,KHAK-E-SAFED,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARAH,BALABULUK,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARYAB,QAYSAR,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARYAB,MAYMANA,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARYAB,GHORMACH,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARYAB,BILCHERAGH,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARYAB,ALMAR,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,FARYAB,KHAN-E-CHAR BAGH,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,GHAZNI,,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,GHAZNI,GIRO,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,GHAZNI,JAGHATU,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,GHOR,DOLAYNA,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,GHOR,DAWLATYAR,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,GHOR,LAL WA SARJANGAL,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HILMAND,GARMSER,,,60,10,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HILMAND,LASHKARGAH,,,60,9,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HILMAND,NAHR-E-SARAJ,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HILMAND,WASHER,,,60,8,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HILMAND,MUSAQALAH,,,60,13,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HILMAND,KAJAKI,,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HIRAT,SHINDAND,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HIRAT,GUZARA,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HIRAT,PASHTUNZARGHUN,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HIRAT,HERAT,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HIRAT,INJIL,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,HIRAT,KUSHK,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,JAWZJAN,SHIBERGHAN,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,JAWZJAN,AQCHA,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,JAWZJAN,KHWAJADUKOH,,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,CHAHARASYAB,,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,BAGRAMI,,,60,9,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 1,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 10,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 11,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 12,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 13,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 15,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 16,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 17,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 2,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 3,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 4,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 5,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 6,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 7,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 8,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,KABUL,Part 9,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,PAGHMAN,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,SHAKARDARA,,,60,10,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,DEHSABZ,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,SUROBI,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KABUL,QARABAGH,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,SPINBOLDAK,Boldak,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,PANJWAYI,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH City Center,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Dand,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Loyawala,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Manzalbagh,,60,8,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,KANDAHAR,KDH Sharenaw,,60,7,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,DAMAN,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KANDAHAR,ARGHANDAB,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KAPISA,TAGAB,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KAPISA,MAHMUD-E- RAQI,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KAPISA,NEJRAB,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KHOST,GURBUZ,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KHOST,TEREZAYI,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KHOST,SABARI,,,60,8,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KHOST,MUSAKHEL,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,KHASKUNAR,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,MARAWARA,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,DARA-E-PECH,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,WATAPUR,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,CHAPADARA,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,SHIGAL WA SHELTAN,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,GHAZIABAD,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNAR,NARI,,,60,10,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNDUZ,QALA-E-ZAL,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,KUNDUZ,EMAMSAHEB,,,60,10,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,LAGHMAN,MEHTARLAM,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,LAGHMAN,ALINGAR,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,LAGHMAN,ALISHANG,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,LOGAR,KHARWAR,,,60,30,Fail,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,DURBABA,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,ACHIN,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,KOT,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,SHINWAR,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,MUHMAND DARA,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,SHERZAD,,,60,3,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,KHOGYANI,,,60,11,Low,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,LALPUR,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,JALALABAD,,,60,1,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,SURKHROD,,,60,4,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,KAMA,,,60,6,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,GOSHTA,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,BEHSUD,,,60,0,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NANGARHAR,KUZKUNAR,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NIMROZ,ZARANJ,,,60,2,High Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NIMROZ,KANG,,,60,5,Pass,Valid
AFG-2018-017, bOPV,2018-08-06,2018-08-10,2018,August,AFGHANISTAN,NURISTAN,KAMDESH,,,60,8,Pass,Valid
